140.5625,55.68378214,-0.234571412,-0.4004478171,-0.319431335,-0.3706151135,-0.07279574694,-0.2874300909,0
102.5078125,58.88243001,0.465318154,-0.370525138,-0.3710915177,-0.5889076494,0.504412847,0.211575537,0
103.015625,39.34164944,0.323328365,-0.116589605,-0.322098033,-0.2353215856,-0.1259925717,-0.3913625292,0
136.75,57.17844874,-0.068414638,-0.3901671879,-0.304395697,-0.2756587897,-0.3122566629,-0.4812868577,0
88.7265625,40.67222541,0.600866079,-0.1048632301,-0.3879995181,-0.7630897979,1.323989148,1.386755252,0
93.5703125,46.69811352,0.53190485,-0.2194515109,-0.372481605,-0.605089581,0.5144573959,0.2491330828,0
119.484375,48.76505927,0.03146022,-0.3051999105,-0.3940988807,-0.8755213856,2.419541013,3.519696558,0
130.3828125,39.84405561,-0.158322759,-0.2238582961,-0.3865810617,-0.6136220991,1.161960312,0.8766760689,0
107.25,52.62707834,0.452688025,-0.2593959337,-0.3488784902,-0.6080797931,0.154778985,0.02924292693,0
107.2578125,39.49648839,0.465881961,-0.0984776941,-0.289587012,-0.06913493353,-0.2011668197,-0.4419393917,0
142.078125,45.28807262,-0.320328426,-0.2409772045,-0.2455864939,0.1378173549,-0.4942842573,-0.629269165,0
133.2578125,44.05824378,-0.081059862,-0.2683107602,-0.3726234506,-0.7354025748,0.8141224432,0.851393052,0
134.9609375,49.55432662,-0.135303833,-0.3000607378,-0.06507373057,0.7711909363,-0.9785912306,-0.8517757562,0
117.9453125,45.50657724,0.325437564,-0.1797722334,-0.3317719058,-0.1647699379,0.1419535632,-0.2101320339,0
138.1796875,51.5244835,-0.031852329,-0.2794270535,-0.2132173185,0.2696290554,-0.6985246542,-0.7390014441,0
131.0686012,44.60384048,0.0233718449,-0.3337049343,-0.3350910938,-0.4691502519,0.1657880844,-0.07741483519,0
109.640625,49.01765217,0.13763583,-0.3286328279,-0.3768220816,-0.7320592904,1.123893964,1.113281915,0
100.8515625,51.74352161,0.393836792,-0.288836705,-0.331601691,-0.2409141901,-0.0002916553145,-0.3123830776,0
136.09375,51.69100464,-0.045908926,-0.331083676,-0.1110033492,0.6044960901,-0.8783926521,-0.809129538,0
99.3671875,41.57220208,1.547196967,0.3864884199,0.5069330041,1.817743237,-1.352557459,-0.9500583583,1
100.890625,51.89039446,0.627486528,-0.2913103229,-0.296225388,-0.1685234475,-0.2996806377,-0.4936252699,0
105.4453125,41.13996851,0.142653801,-0.2350648046,-0.307487932,-0.2861496709,-0.1251647413,-0.3411547217,0
95.8671875,42.05992212,0.326386917,-0.1567429964,-0.3658148598,-0.7230165079,0.6537316538,0.6794665105,0
117.3671875,53.90861351,0.257953441,-0.3526846095,-0.2237990034,-0.08014101113,-0.7757882001,-0.7448287665,0
106.6484375,56.36718209,0.378355072,-0.3302009161,-0.3453323491,-0.4068264635,0.2385889145,-0.07508348981,0
112.71875,50.3012701,0.279390953,-0.3079306783,-0.147003773,0.5897873643,-0.8015214464,-0.7846956791,0
130.8515625,52.43285734,0.142596727,-0.2839523654,-0.3382116979,-0.5481132518,0.2575641919,0.1015396578,0
119.4375,52.87481531,-0.002549267,-0.3616521821,-0.3477437251,-0.5047865392,0.1564095459,-0.09484199836,0
123.2109375,51.07801208,0.179376819,-0.315757385,-0.3565097857,-0.4830233762,0.3943055932,0.07229888642,0
102.6171875,49.69235371,0.230438984,-0.2556705264,-0.3774745715,-0.5301386661,0.9638016177,0.6287892121,0
110.109375,41.31816988,0.094860398,-0.1762616211,-0.3937300821,-0.6830944293,1.412078338,1.186189493,0
99.9140625,43.91949797,0.475728501,-0.1603123718,-0.406978465,-0.8672338211,2.619361378,3.481426206,0
128.34375,52.17210664,-0.049280401,-0.3207788284,-0.3542402555,-0.6847547816,0.3688786868,0.3441067835,0
142.0546875,53.87315957,-0.470772686,-0.307433866,-0.2779273002,0.03887908086,-0.3599344757,-0.5531045703,0
121.1328125,47.6326062,0.177360308,-0.2829742924,-0.3550062219,-0.2965540625,0.3588280299,-0.04798058121,0
102.328125,48.98040255,0.315729409,-0.3197941076,-0.3635736987,-0.6413511874,0.7359775782,0.6315819867,0
147.8359375,53.62263651,-0.131079596,-0.3338455143,-0.3366513959,-0.4748516652,0.121085383,-0.1188191184,0
108.0390625,34.91024257,0.321156562,0.008325748574,-0.2956863746,-0.1337640532,-0.1769484919,-0.4128149662,0
107.875,37.33065932,0.49600476,-0.04676835268,-0.3881697329,-0.7349348032,1.382735596,1.387951636,0
118.84375,45.9319193,-0.109242666,-0.2646917011,-0.348850121,-0.5963094354,0.2952933449,0.1296721655,0
138.4609375,48.91716569,-0.039591916,-0.3155884313,-0.3451053961,-0.4115548258,0.08196413831,-0.204558614,0
116.203125,47.34586165,0.211946824,-0.2906099079,-0.3056439386,-0.3791118622,-0.2813771828,-0.4283592004,0
120.5546875,45.54990543,0.282923998,-0.2189347077,-0.3819001556,-0.6803847488,1.11151425,1.011498723,1
121.8828125,53.04267461,0.200520721,-0.3327702498,-0.3561977253,-0.500531691,0.1429279954,-0.1299911469,0
125.2109375,51.17519729,0.139851288,-0.3495535144,-0.3890491759,-0.7145399918,1.279432676,1.157342889,0
107.90625,48.08414459,0.460846577,-0.2389412576,-0.3603679871,-0.6412469522,0.369686048,0.2242605395,0
106.28125,43.02178545,0.408868006,-0.1196943443,-0.3733610479,-0.4661064405,0.8447757641,0.4427306141,0
106.3359375,45.05002035,0.418645099,-0.1890887675,-0.3872619208,-0.7158471275,1.110251606,0.9815963319,0
125.734375,52.65772207,0.026516673,-0.3566703708,-0.2634306757,0.1853915779,-0.4309097261,-0.6065152817,0
113.546875,49.50029346,0.130001201,-0.3199004175,-0.3463252686,-0.6114079793,0.2234280243,0.08289725267,0
134.0390625,51.80045885,-0.195844789,-0.3513497982,-0.390410894,-0.6721903451,1.214410275,0.9722855607,0
105.1171875,45.09202762,0.464847891,-0.1446551832,-0.2826649447,-0.121167442,-0.3863687573,-0.5463143494,0
95.328125,44.66789069,0.386495074,-0.1645878485,-0.3365662885,-0.4277181617,0.1754560264,-0.06623764647,0
119.3359375,47.506953,0.220316758,-0.182324431,-0.4011060554,-0.8621013948,2.321964128,3.160654268,0
136.1875,51.95291588,-0.070431774,-0.3651962332,-0.3991769547,-0.8550844523,2.315309656,3.065616564,0
112.859375,55.10625168,0.174766173,-0.3525176302,-0.3251051606,-0.3406269139,-0.2302003359,-0.4395638214,0
108.625,52.74614915,0.453556415,-0.2757087206,-0.3498146714,-0.5209327529,0.32775285,0.09521399746,0
113.953125,49.2214161,0.234723211,-0.2400304159,-0.3913187062,-0.6596838252,1.320995044,1.0512979,0
141.96875,50.47089779,0.244974491,-0.3425702616,-0.3321974427,-0.5181320185,-0.02126288292,-0.1814318052,0
136.5,49.9327673,0.044623267,-0.3477011378,-0.3752334104,-0.6940205226,1.112001965,1.032303954,0
83.6796875,36.37928102,0.572531753,0.1449974223,-0.2908919919,-0.1621619545,-0.2878047617,-0.4820346993,0
27.765625,28.66604164,5.770087392,5.779706745,2.052681699,1.835780911,-1.561297535,-0.9742781496,1
135.859375,51.93727202,0.065768774,-0.3463721196,0.2768593732,1.358261734,-1.236691943,-0.9224118095,0
112.09375,48.81156969,0.418565459,-0.2302436237,-0.3532189668,-0.4595567507,0.2700777082,-0.03821180021,0
126.8671875,53.1293191,0.13633915,-0.3824613516,-0.3889924376,-0.6348745206,1.093396146,0.7643163276,0
117.5390625,47.73296528,0.173139263,-0.3114396271,-0.3920279344,-0.6182237969,1.303305957,0.9709507908,0
143.0859375,49.92197464,-0.157561213,-0.3118739868,-0.3070907641,-0.2587717016,-0.2144738929,-0.4289486496,0
101.296875,39.43395574,0.390053688,-0.03539440558,-0.2608774541,-0.0002102184697,-0.4921121289,-0.6172068269,0
119.8984375,53.82550508,0.143378486,-0.3726879033,-0.2908636228,-0.08974483155,-0.3822076333,-0.5629108856,0
123.125,50.33124651,-0.087091427,-0.2727578272,-0.3845384845,-0.8031540136,1.405460672,1.725691385,0
102.046875,48.79050551,0.45222638,-0.2428424665,-0.3474032955,-0.6367616264,0.1828509855,0.1048261913,0
119.4453125,53.14305702,0.012830273,-0.3484541531,-0.3285094561,-0.4312537742,-0.003033138708,-0.2207322328,0
128.515625,54.94585181,-0.012552759,-0.3937405616,-0.3298995433,-0.4403346701,0.135414305,-0.1011655815,0
128.15625,46.89690113,-0.179233074,-0.2879578298,-0.2857004414,-0.2089490219,-0.4109549229,-0.5480104146,0
115.6171875,40.29037592,0.110702345,-0.2038055142,-0.03307335357,0.7000329828,-1.034880618,-0.8653572882,0
136.7421875,44.39123754,-0.22192524,-0.1397870449,-0.3565665239,-0.6074879096,0.40567638,0.220978657,0
135.265625,48.14390609,0.015920939,-0.3127558772,-0.1382660815,0.2469553624,-0.9366803567,-0.8222824381,0
113.9609375,52.24736871,0.127976811,-0.3611883507,-0.2784663137,-0.001476526906,-0.3537414018,-0.539381761,0
107.796875,45.6803362,0.655279783,-0.1322002992,-0.3700134908,-0.5719263828,0.7138545693,0.4266802907,0
124.5,57.35361802,-0.014849043,-0.3763416964,-0.2657002059,0.06035393958,-0.4911367857,-0.6293940515,0
119.296875,46.45417086,0.202629139,-0.2662015972,-0.3008211868,-0.3839386268,-0.4191822736,-0.507040185,0
148.3828125,51.200757,-0.113195798,-0.3684413994,-0.380226377,-0.73128797,0.9339754748,0.9038219779,0
109.4921875,53.2901838,0.2528458,-0.3387372484,-0.2877713878,-0.02231097045,-0.3466449712,-0.5447792,0
112.125,46.30840906,0.721646098,-0.1877174319,-0.388198102,-0.7846366688,1.404140945,1.580941481,0
128.7734375,45.80669555,0.086169154,-0.2921642594,-0.3375024697,-0.5338084694,0.1005562841,-0.08909992303,0
140.265625,48.93721813,0.03252958,-0.2677103957,-0.3494458728,-0.3314404258,0.3038209842,-0.05596160073,0
87.515625,51.76343189,1.070588903,-0.1665781273,0.1039495363,1.26238719,-1.145642021,-0.905206591,0
132.140625,42.09582342,0.143191723,-0.1448705465,-0.364765202,-0.6707844953,0.4337307038,0.3303117138,0
104.078125,45.24078107,0.532040422,-0.166413808,-0.3792618266,-0.5604217364,0.7979331172,0.4330821538,0
122.6015625,53.79697654,-0.051964773,-0.3485794853,-0.3385521275,-0.5729446703,0.2697983719,0.1209648631,0
114.28125,41.25396525,0.41182113,-0.1869810438,-0.3461550539,-0.302948082,0.1985835319,-0.1547875924,0
112.4375,38.2956733,0.501943444,-0.1127510521,-0.3325662414,-0.4206158656,-0.09844177716,-0.3150580138,0
23.625,29.94865398,5.688038235,5.547563843,4.544994731,2.879633343,-1.903746746,-0.9949773754,1
94.5859375,35.77982308,1.187308683,0.3108328935,-0.2220117483,0.1763628294,-0.662389801,-0.71501657,1
137.2421875,46.45474042,0.045257133,-0.3581659495,1.590662075,2.641362613,-1.683012283,-0.9955530128,0
123.53125,53.34878418,0.072077648,-0.298622876,-0.4014748541,-0.8092048568,1.956183704,2.204423157,0
70.0234375,35.28067478,1.157657193,0.4501382009,-0.3260980801,-0.3467351159,-0.07747734191,-0.3088550163,0
129.375,44.56841651,0.049779493,-0.204923247,-0.3057006769,-0.2667346684,-0.2490344464,-0.4506528339,0
97.140625,47.77089438,0.625218075,-0.1669094251,-0.2857288105,0.007125929003,-0.3054776797,-0.5185130783,0
101.96875,46.31632702,0.439814307,-0.2393058371,-0.3686801418,-0.5053724994,0.5563217,0.2147655878,0
123.46875,45.47508547,0.345780685,-0.1820492651,0.6889493313,1.991091027,-1.486436135,-0.9762643243,1
103.5234375,45.72573893,0.3365333,-0.2026165127,-0.0449600184,0.6568855938,-1.063985603,-0.8764411817,0
107.9296875,50.58195448,0.320398557,-0.2420050022,-0.3593750677,-0.334862205,0.4812806998,0.0765513209,0
113.6796875,42.79419017,0.03599318,-0.2334017541,-0.3354031542,-0.4417915852,-0.1542905212,-0.3543892275,0
96.6796875,41.39952702,0.586678289,-0.1540317144,-0.3586374703,-0.464777893,0.2545538223,-0.07125845896,0
